"FilteredMean","FilteredMedian","FilteredP005","FilteredP025","FilteredP05","FilteredP1586","FilteredP25","FilteredP75","FilteredP8413","FilteredP95","FilteredP975","FilteredP995","Date"
2.62464696007458,2.65778840910722,-0.576938892699539,0.478036251022809,0.909297626716143,1.66167006757347,2.00254220760142,3.29341206089646,3.59503456122447,4.22089939749719,4.56273714153402,5.38550088258104,1989
2.64748906664033,2.68514876841294,-0.550103920824128,0.574223034340619,1.00073095715131,1.7247860168773,2.0488504557098,3.28977495745477,3.58161373098733,4.18039555601287,4.49948283557667,5.33285232484592,1989.25
2.92604878621706,2.96982183418288,-0.249574631974538,0.770523009610439,1.20548147238217,1.96410643800714,2.30897491750769,3.58490928024516,3.87504372868554,4.49786621231654,4.82773223771087,5.69443948836252,1989.5
2.86119703895427,2.90922074152784,-0.499753819202953,0.666872258762155,1.103792514462,1.89976112862522,2.24755671455634,3.52821461757556,3.81921118008937,4.42025829858434,4.75513465111897,5.63836122523153,1989.75
2.80110603147783,2.85862309512056,-0.718256446257302,0.490068391238911,0.943833011848252,1.7716379017351,2.14127998540962,3.51752953007561,3.83274630833492,4.45191932343062,4.80654500062257,5.72061269917335,1990
2.78735925007034,2.84793665415917,-0.742476753686439,0.496681501027422,0.997407462804034,1.79302158071839,2.15123937788979,3.49342951195494,3.79178636233214,4.37732814596035,4.70405936569561,5.55200096735231,1990.25
2.57538432642953,2.62964080344479,-0.790599852864895,0.384940272110965,0.865584874003529,1.64410019786406,1.9852270698488,3.23426900663366,3.51258889857478,4.09657629464003,4.41132520396152,5.25401029827169,1990.5
2.48600977463667,2.54148565300161,-0.661976256179471,0.474253102030366,0.889215128211788,1.60280094542057,1.928196338954,3.10348135672407,3.37401013264055,3.88583557540763,4.16679483882803,4.88846931062825,1990.75
2.45387383214236,2.5140721252166,-0.631436599355418,0.417565442625844,0.847583678984395,1.58142816093107,1.89810699917056,3.07906694598987,3.33100188710585,3.86072015984276,4.14057203114902,4.8033463473025,1991
2.52851971132018,2.59095614241098,-0.781502660772736,0.440478737875061,0.91227930234871,1.65898102120431,1.9850690284466,3.15115118051462,3.41467002464012,3.9478706126957,4.23441027706317,4.93753346742966,1991.25
2.49457772878572,2.56498528116961,-0.743234943242798,0.453525219292674,0.912617905759044,1.64290876460983,1.96083491205725,3.10021371275943,3.35832408863516,3.86289384437313,4.12443486655604,4.78183354255726,1991.5
2.32565541496413,2.39088749608584,-0.885719762673522,0.315499281065625,0.744056932270136,1.4854742485894,1.80077645000769,2.93037253980972,3.17532848777196,3.68667599291189,3.9632905320906,4.65181865389789,1991.75
2.17960569145263,2.25295713748982,-1.20052673043722,0.100463498264515,0.546808851429916,1.31321865001949,1.64111265392168,2.79591994646042,3.05088757792747,3.57632412824519,3.85965190092163,4.56054589983479,1992
2.19296610752954,2.25172397459521,-0.804479194335626,0.234133247889709,0.653456851025449,1.37212664959186,1.67592041889407,2.77290252600483,3.0221270936277,3.53006404162558,3.81084234437343,4.51465894551234,1992.25
1.96846462264895,2.02540776882078,-1.19857424093458,-0.0269812468120501,0.409104984672452,1.13020977593112,1.44266464221731,2.5601262447686,2.81867002194485,3.34173803523482,3.60814215670205,4.33635195231208,1992.5
1.9266561506875,1.97948914909478,-0.988241098873143,0.0376114658871805,0.427936580717201,1.10597742187214,1.4152974600708,2.5034062323577,2.74605003427144,3.24848013487886,3.52056719382003,4.18651789624303,1992.75
