"yyyymm","date","pi","tb3m","pistar.ptr","rstar","rstar.lb","rstar.ub","earr","eprr","pistar","pistar.lb","pistar.ub","pihat"
199009,1990-07-01,4.98968614994624,7.47666666666667,3.988032787,2.34670714911218,0.990285973491695,3.3013019706395,3.17698009967008,2.48698051672043,3.95317415173332,3.64337224870835,4.26342640574608,4.69107403075731
199012,1990-10-01,5.21370977677265,6.99,3.898360656,2.33978899880013,0.991858355142011,3.30132719204677,2.45604812659075,1.77629022322735,3.93099150773697,3.62207655057905,4.24228702300846,4.99308997595124
199103,1991-01-01,1.97735933822791,6.02333333333333,3.91220339,2.27435275896656,0.938284549803178,3.23602686393122,3.05140570988256,4.04597399510542,3.89538669609912,3.58792472299888,4.20252730908817,2.51715402162275
199106,1991-04-01,2.12331905140779,5.56,3.94,2.24106805868959,0.934731030412783,3.17695576166378,2.96870887477468,3.43668094859221,3.90214854037365,3.60585177256715,4.20896343229613,2.29565268260096
199109,1991-07-01,2.70043542980147,5.37666666666667,3.68,2.23951313238582,0.971183688722309,3.17531052960795,2.64940193629619,2.67623123686519,3.80134941423496,3.50382229331111,4.10698455567499,2.66971911340542
199112,1991-10-01,2.86051059066423,4.54,3.6,2.19494037660035,0.887922839796515,3.13647965889576,1.82937514464916,1.67948940933577,3.70579388455289,3.40213412869478,4.01034536330556,2.74936063766663
199203,1992-01-01,2.45425622748776,3.89333333333333,3.3,2.15277133465623,0.874584053726067,3.11978342024565,1.33906212059456,1.43907710584557,3.514816020386,3.22239529365537,3.82573261908673,2.45553537181279
199206,1992-04-01,2.64891062598842,3.68,3.5,2.11404562732928,0.736301416224345,3.08561528807376,0.950117407651688,1.03108937401158,3.49840268171405,3.19304979818516,3.80693813278622,2.60179405749204
199209,1992-07-01,2.53853049784283,3.08333333333333,3.35,2.04761487045537,0.756183638369732,3.01884690842362,0.441888030250571,0.544802835490505,3.42148793896538,3.12120147915164,3.72642083521968,2.53012196742491
199212,1992-10-01,2.8069510513248,3.07,3.2,2.00107991480284,0.691485148279105,2.97838408523828,0.186763490827369,0.263048948675198,3.31592407716133,3.01076248890035,3.61835430306001,2.75512712102533
199303,1993-01-01,2.36914190161315,2.96,3.1,1.98010383887679,0.657515041909806,2.96035356015193,0.238431968098539,0.590858098386852,3.2141999129056,2.91177367614379,3.51456743511618,2.45622393263442
199306,1993-04-01,2.69077971883753,2.96666666666667,3.3,1.93393781636548,0.618139967146623,2.95475334693032,0.0850667094995075,0.275886947829134,3.24814657570938,2.94869833893563,3.54585234811937,2.68216978900368
199309,1993-07-01,1.74089297594122,3.00333333333333,3.05,1.89084096877185,0.581686668411879,2.91508711550658,0.5814689993338,1.26244035739211,3.14317834217304,2.84976671476128,3.44660709621011,1.96561903304612
199312,1993-10-01,2.28961455201215,3.06,3.05,1.88943267033486,0.54823040688436,2.89168626717522,0.517441494910843,0.770385447987846,3.10079676343338,2.79955188575995,3.39863099368799,2.29986384225176
199403,1994-01-01,1.41786302687876,3.24333333333333,3.05,1.8605117753524,0.576061198176357,2.8777426291311,1.10496727927029,1.82547030645457,3.06769403762973,2.77670884786685,3.36828472417676,1.66526876164772
199406,1994-04-01,2.22026511932754,3.98666666666667,3.1,1.894494989133,0.621941999666456,2.89942592253819,1.44508840763294,1.76640154733913,3.08882381295329,2.79479792237233,3.37947653495568,2.2449980532716
199409,1994-07-01,2.84069573479329,4.47666666666667,3.1,1.90587925239803,0.660299707705601,2.92226340882299,1.5982847030138,1.63597093187338,3.09996539659576,2.80881501920734,3.39162348931301,2.77502323380055
199412,1994-10-01,1.87793772168305,5.28,3.1,1.96434991356001,0.728066303561171,2.95654067432038,2.6788059173521,3.40206227831695,3.10112800969865,2.81377023192236,3.38964909326211,2.1444013750315
199503,1995-01-01,1.90962291533125,5.73666666666667,2.9,2.00059404634977,0.856044788646264,2.98424420052914,3.34425977181214,3.82704375133541,3.00948277479325,2.71518248510183,3.30078502387587,2.07106240503021
199506,1995-04-01,2.25229178406039,5.59666666666667,2.95,2.02466510229804,0.852579128365482,2.99460901225951,3.25784492389915,3.34437488260628,2.98651615381353,2.6999940405417,3.27495109129127,2.26409934199669
199509,1995-07-01,1.59905945385468,5.36666666666667,2.8,2.01836674209874,0.813056352751686,2.96568716310933,3.42968910919359,3.76760721281199,2.89814536310441,2.60710325792578,3.18177775295027,1.73749605494912
199512,1995-10-01,1.75924559653602,5.26,2.6,2.02632339255641,0.88344209535835,3.00327691109725,3.39005711178967,3.50075440346398,2.76567346666457,2.47147358861397,3.05060460106918,1.78427973449711
199603,1996-01-01,2.23653186004498,4.93,2.6,2.03157958295135,0.846938633465928,3.0299994107722,2.91229936534243,2.69346813995502,2.68946473267075,2.40644065715228,2.97783231132577,2.11963215978646
199606,1996-04-01,2.63213701241547,5.02,2.6,2.05078395487963,0.843651601490039,2.99308468830892,2.64889186996726,2.38786298758453,2.65005569050864,2.36809324421746,2.94338568469569,2.50411736304581
199609,1996-07-01,1.70651057372453,5.09666666666667,2.6,2.04940705821952,0.905717191320425,3.01707746019467,3.04186261478249,3.39015609294214,2.62533755285474,2.33635242380471,2.90950030898587,1.861971959265
199612,1996-10-01,2.69705978867627,4.97666666666667,2.6,2.05285518542383,0.906750864640295,3.02183348327655,2.57284138509938,2.2796068779904,2.61635430768822,2.33207932815062,2.90479819941267,2.5525229592945
199703,1997-01-01,1.75705523874861,5.06,2.6,2.05981609625408,0.899280988124801,3.02583990701625,2.97064354885353,3.30294476125139,2.60715515008105,2.32705902970231,2.89281652581915,1.92704636145635
199706,1997-04-01,0.985909167747678,5.04666666666667,2.45,2.06806194023335,0.918350413690976,3.02703187684761,3.47560633630594,4.06075749891899,2.52767077345149,2.24686090324127,2.81066919152144,1.22538902915405
199709,1997-07-01,1.02378161430998,5.04666666666667,2.6,2.06883638159655,0.886379732333687,3.03902110050095,3.65939078093532,4.02288505235668,2.55804520037438,2.28037280558686,2.8394666288972,1.16736443276761
